	муниципальный округ Очаково-Матвеевское	820
	муниципальный округ Перово	413
	муниципальный округ Печатники	511
	муниципальный округ Покровское-Стрешнево	903
	муниципальный округ Преображенское	415
	муниципальный округ Пресненский	106
	муниципальный округ Проспект Вернадского	814
	муниципальный округ Раменки	815
	муниципальный округ Ростокино	312
	муниципальный округ Рязанский	513
	муниципальный округ Савёлки	1010
	муниципальный округ Савёловский	213
	муниципальный округ Свиблово	313
	муниципальный округ Северный	315
	муниципальный округ Северное Бутово	708
	муниципальный округ Северное Измайлово	416
	муниципальный округ Северное Медведково	314
	муниципальный округ Северное Тушино	904
	муниципальный округ Силино	1011
	муниципальный округ Сокол	214
	муниципальный округ Соколиная Гора	417
	муниципальный округ Сокольники	418
	муниципальный округ Солнцево	816
	муниципальный округ Старое Крюково	1012
	муниципальный округ Строгино	905
	муниципальный округ Таганский	107
	муниципальный округ Тверской	108
	муниципальный округ Текстильщики	514
	муниципальный округ Тёплый Стан	709
	муниципальный округ Тимирязевский	215
	муниципальный округ Тропарёво-Никулино	817
	муниципальный округ Филёвский Парк	818
	муниципальный округ Фили-Давыдково	819
	муниципальный округ Хамовники	109
	муниципальный округ Ховрино	216
	муниципальный округ Хорошёво-Мнёвники	906
	муниципальный округ Хорошёвский	217
	муниципальный округ Царицыно	618
	муниципальный округ Черёмушки	710
	муниципальный округ Чертаново Северное	619
	муниципальный округ Чертаново Центральное	620
	муниципальный округ Чертаново Южное	621
	муниципальный округ Щукино	907
	муниципальный округ Южное Бутово	711
	муниципальный округ Южное Медведково	316
	муниципальный округ Южное Тушино	908
	муниципальный округ Южнопортовый	515
	муниципальный округ Якиманка	110
	муниципальный округ Ярославский	317
	муниципальный округ Ясенево	712
	муниципальный округ Внуково	1112
	муниципальный округ Коммунарка	1113
	муниципальный округ Филимонковский	1114
	муниципальный округ Щербинка	1115
	муниципальный округ Бекасово	1211
	муниципальный округ Вороново	1212
	муниципальный округ Краснопахорский	1213
	городской округ Троицк	1214
	Центральный административный округ	100
	район Арбат	101
	Басманный район	102
	район Замоскворечье	103
	Красносельский район	104
	Мещанский район	105
	Пресненский район	106
	Таганский район	107
	Тверской район	108
	район Хамовники	109
	район Якиманка	110
	Северный административный округ	200
	район Аэропорт	201
	район Беговой	202
	Бескудниковский район	203
	Войковский район	205
	район Восточное Дегунино	206
	Головинский район	207
	Дмитровский район	208
	район Западное Дегунино	209
	район Коптево	210
	район Левобережный	211
	Молжаниновский район	212
	Савёловский район	213
	район Сокол	214
	Тимирязевский район	215
	район Ховрино	216
	Хорошёвский район	217
	Северо-Восточный административный округ	300
	Алексеевский район	301
	Алтуфьевский район	302
	Бабушкинский район	303
	район Бибирево	304
	Бутырский район	305
	район Лианозово	306
	Лосиноостровский район	307
	район Марфино	308
	район Марьина Роща	309
	Останкинский район	310
	район Отрадное	311
	район Ростокино	312
	район Свиблово	313
	район Северное Медведково	314
	район Северный	315
	район Южное Медведково	316
	Ярославский район	317
	Восточный административный округ	400
	район Богородское	403
	район Вешняки	404
	район Восточное Измайлово	405
	район Гольяново	406
	район Ивановское	407
	район Измайлово	408
	район Косино-Ухтомский	409
	район Метрогородок	410
	район Новогиреево	411
	район Новокосино	412
	район Перово	413
	район Восточный	414
	район Преображенское	415
	район Северное Измайлово	416
	район Соколиная Гора	417
	район Сокольники	418
	Юго-Восточный административный округ	500
	район Выхино-Жулебино	504
	район Капотня	505
	район Кузьминки	506
	район Лефортово	507
	район Люблино	508
	район Марьино	509
	Нижегородский район	510
	район Печатники	511
	район Некрасовка	512
	Рязанский район	513
	район Текстильщики	514
	Южнопортовый район	515
	Южный административный округ	600
	район Бирюлёво Восточное	606
	район Бирюлёво Западное	607
	район Братеево	608
	Даниловский район	609
	Донской район	610
	район Зябликово	611
	район Москворечье-Сабурово	612
	район Нагатино-Садовники	613
	район Нагатинский Затон	614
	Нагорный район	615
	район Орехово-Борисово Северное	616
	район Орехово-Борисово Южное	617
	район Царицыно	618
	район Чертаново Северное	619
	район Чертаново Центральное	620
	район Чертаново Южное	621
	Юго-Западный административный округ	700
	Академический район	701
	Гагаринский район	702
	район Зюзино	703
	район Коньково	704
	район Котловка	705
	Ломоносовский район	706
	Обручевский район	707
	район Северное Бутово	708
	район Тёплый Стан	709
	район Черёмушки	710
	район Южное Бутово	711
	район Ясенево	712
	Западный административный округ	800
	район Дорогомилово	805
	район Крылатское	806
	район Кунцево	807
	Можайский район	809
	район Ново-Переделкино	811
	район Проспект Вернадского	814
	район Раменки	815
	район Солнцево	816
	район Тропарёво-Никулино	817
	район Филёвский Парк	818
	район Фили-Давыдково	819
	район Очаково-Матвеевское	820
	Северо-Западный административный округ	900
	район Куркино	901
	район Митино	902
	район Покровское-Стрешнево	903
	район Северное Тушино	904
	район Строгино	905
	район Хорошёво-Мнёвники	906
	район Щукино	907
	район Южное Тушино	908
	Зеленоградский административный округ	1000
	район Крюково	1005
	район Матушкино	1009
	район Савёлки	1010
	район Силино	1011
	район Старое Крюково	1012
	Новомосковский административный округ	1100
	Троицкий административный округ	1200
	район Внуково	1112
	район Коммунарка	1113
	Филимонковский район	1114
	район Щербинка	1115
	район Бекасово	1211
	район Вороново	1212
	Краснопахорский район	1213
	район Троицк	1214
	посёлок Акулово	414
	посёлок Внуково	1112
	посёлок Восточный	414
	посёлок Главмосстроя	906
	посёлок Загорье	606
	город Зеленоград	1005 1009 1010 1011 1012
	посёлок Измайловская Пасека	408
	посёлок Ильинский	315
	деревня Кутузово	1005
	посёлок Назарьево	1010
	посёлок Некрасовка	512
	посёлок Новобратцевский	902
	посёлок Новобутаково	904
	посёлок Рожки	1005
	посёлок Рублёво	807
	посёлок Сосновка	0806 0905
	посёлок Терехово	906
	деревня Толстопальцево	1112
	посёлок Толстопальцево	1112
	деревня Щербинка	1115
	посёлок 1-й Рабочий Посёлок	1112
	посёлок Абабурово	1112
	деревня Внуково	1112
	посёлок Внуково	1112
	"посёлок Детского Дома ""Молодая Гвардия"""	1112
	"посёлок ДСК ""Мичуринец"""	1112
	деревня Изварино	1112
	деревня Ликова	1112
	посёлок Минвнешторга	1112
	хутор Гаврилово	1112
	деревня Пыхтино	1112
	деревня Рассказовка	1112
	посёлок Станции Внуково	1112
	деревня Шельбутово	1112
	деревня Бабенки	1212
	деревня Бакланово	1212
	деревня Безобразово	1212
	село Богоявление	1212
	село Вороново	1212
	деревня Ворсино	1212
	деревня Голохвастово	1212
	"посёлок Дома Отдыха ""Вороново"""	1212
	деревня Косовка	1212
	посёлок ЛМС	1212
	деревня Львово	1212
	село Никольское	1212
	деревня Новогромово	1212
	село Покровское	1212
	деревня Рыжово	1212
	деревня Сахарово	1212
	село Свитино	1212
	деревня Семенково	1212
	деревня Троица	1212
	деревня Филино	1212
	деревня Юдановка	1212
	деревня Юрьевка	1212
	деревня Ясенки	1212
	посёлок Воскресенское	1113
	"посёлок Подсобного Хозяйства ""Воскресенское"""	1113
	деревня Городище	1113
	деревня Губкино	1113
	деревня Каменка	1113
	деревня Каракашево	1115
	деревня Князево	1113
	деревня Лаптево	1113
	деревня Милорадово	1113
	деревня Расторопово	1113
	деревня Язово	1115
	деревня Ямонтово	1113
	деревня Ватутинки	1214
	деревня Власьево	1214
	деревня Десна	1214
	деревня Евсеево	1214
	деревня Киселёвка	1214
	деревня Кувекино	1214
	деревня Новинки	1214
